room_type,host_acceptance_rate,price,availability_365,review_scores_rating,review_scores_cleanliness,review_scores_communication,number_of_reviews
1,1.00,1629.00,85,4.93,4.8,4.87,15
2,1.00,550.00,346,4.76,4.93,4.81,150
1,1.00,601.00,350,4.82,4.87,4.95,41
2,0.00,1740.00,365,4.48,4.51,4.8,0
1,0.00,699.00,335,4.48,4.51,4.8,58
2,0.92,200.00,173,4.78,4.68,4.81,0
2,0.92,350.00,360,4.78,4.68,4.81,79
2,0.00,495.00,365,5,5,5,1
2,0.97,400.00,362,5,5,5,1
1,0.97,2796.00,235,4.83,4.81,4.92,145
1,0.99,1398.00,365,4.91,4.95,4.96,0
2,0.99,1000.00,363,4.91,4.95,4.96,0
1,0.99,901.00,230,4.91,4.95,4.96,286
2,0.00,300.00,363,4.91,4.92,4.99,0
1,0.97,1298.00,207,4.91,4.92,4.99,150
2,0.71,490.00,81,5,5,5,12
2,0.74,370.00,327,4.9,4.9,4.95,78
1,0.80,1686.00,322,5,4.97,5,35
2,1.00,287.00,143,4.9,4.93,5,30
1,0.00,3000.00,265,5,4.75,5,4
2,0.60,1200.00,364,4.8,4.88,5,25
2,1.00,780.00,265,4.77,4.86,4.82,88
1,0.98,656.00,332,4.76,4.71,4.94,51
1,0.98,1464.00,279,4.96,4.99,4.95,85
2,1.00,700.00,311,4.9,4.9,4.86,186
1,1.00,1757.00,178,4.87,4.89,4.89,61
1,1.00,1700.00,335,5,5,5,23
1,1.00,1600.00,176,5,5,5,2
2,1.00,980.00,363,4.7,4.9,4.9,10
1,1.00,799.00,305,4.97,4.99,5,195
1,0.95,1345.00,287,4.91,4.96,4.95,134
2,0.29,699.00,365,4.5,4.5,5,12
2,1.00,250.00,365,4,3,5,1
1,1.00,1800.00,1,4.89,4.77,4.84,44
2,1.00,410.00,302,4.95,4.98,5,43
2,1.00,200.00,358,4.5,5,5,2
2,1.00,2750.00,298,4.81,4.94,4.88,16
2,0.67,1245.00,87,3.5,3,3.75,0
2,0.67,500.00,365,3.5,3,3.75,4
1,1.00,3000.00,261,4.96,4.96,5,25
2,0.52,400.00,0,4.77,4.74,4.94,37
1,1.00,744.00,319,4.69,4.8,4.78,321
1,0.97,901.00,147,4.34,4.11,4.77,71
1,0.25,982.00,264,4.86,4.84,4.94,51
1,0.94,1498.00,0,4.95,4.93,4.92,76
1,0.94,786.00,311,4.78,4.78,4.84,177
2,0.95,445.00,134,4.74,4.89,4.77,35
2,0.00,495.00,365,4.5,3.5,4,4
2,0.99,347.00,114,3,3,3,2
2,0.95,550.00,148,4.89,5,4.96,27
1,0.29,1558.00,353,4.9,4.8,5,20
1,1.00,1478.00,0,5,5,5,18
1,0.99,661.00,338,4.78,4.8,4.91,153
1,0.80,799.00,0,4.83,4.83,4.94,174
2,0.80,700.00,365,4.75,4.75,5,8
2,0.10,550.00,0,5,5,5,12
2,0.10,215.00,264,5,5,4.9,10
1,1.00,1398.00,316,4.74,4.76,4.78,171
2,0.10,230.00,264,4.93,4.93,5,14
1,0.79,1920.00,295,0,4.87,4.82,1
2,0.79,2815.00,313,4.85,4.87,4.82,93
2,1.00,450.00,363,3,2.5,3,2
1,1.00,700.00,365,4.92,4.92,4.85,0
1,1.00,810.00,88,4.92,4.92,4.85,26
1,0.97,395.00,265,4.85,4.88,4.94,92
2,0.00,491.00,341,4.8,4.6,4.9,21
1,1.00,2254.00,34,4.94,4.94,4.97,203
2,0.88,350.00,93,4.98,4.95,4.93,44
2,0.60,350.00,356,5,5,5,8
2,0.60,880.00,178,4.93,4.97,5,30
1,1.00,2254.00,31,4.94,4.86,4.99,212
2,0.00,550.00,364,4.96,4.96,5,25
1,0.95,954.00,352,4.5,5,5,2
2,0.60,990.00,178,4.9,4.9,5,10
1,0.97,1200.00,152,4.9,4.92,4.97,67
2,1.00,800.00,365,4.41,4.38,4.81,0
1,1.00,700.00,325,4.41,4.38,4.81,32
1,0.78,1994.00,352,4.87,4.95,4.97,38
2,1.00,400.00,0,4.78,4.61,4.83,19
1,0.78,2588.00,352,4.6,4.8,5,5
1,1.00,360.00,365,5,5,5,0
2,0.95,500.00,179,5,5,5,1
1,0.95,899.00,69,4.82,4.86,4.79,98
1,0.95,1879.00,77,3,5,5,1
1,1.00,235.00,294,4.88,4.88,4.83,24
2,0.36,4893.00,362,3.71,3.86,3.86,0
3,0.36,4493.00,365,3.71,3.86,3.86,7
2,1.00,320.00,365,4.59,4.64,4.9,136
1,0.90,1150.00,142,4.73,4.72,4.75,38
1,0.79,2600.00,315,5,4.5,5,2
2,0.88,560.00,365,4.89,4.95,4.97,0
2,0.88,840.00,332,4.89,4.95,4.97,37
2,1.00,442.00,250,4.74,4.75,4.92,156
1,1.00,927.00,301,4.8,4.77,4.86,458
2,0.00,380.00,3,5,4.5,5,2
2,0.00,600.00,363,4.92,4.92,5,0
2,0.00,1180.00,365,4.92,4.92,5,0
1,1.00,31386.00,365,4.92,4.92,5,40
2,0.00,600.00,363,5,5,5,1
1,0.99,890.00,258,4.52,4.45,4.79,75
2,0.99,900.00,358,4.86,4.9,4.89,0
1,0.99,983.00,187,4.86,4.9,4.89,342
1,1.00,827.00,337,4.78,4.88,4.95,189
1,0.93,1163.00,154,4.95,4.88,5,75
2,0.50,395.00,322,5,5,5,5
1,1.00,604.00,106,4.79,4.83,4.8,197
2,0.78,600.00,274,4.64,4.64,4.91,11
2,0.78,900.00,365,4.95,4.85,5,0
2,0.78,350.00,233,4.95,4.85,5,21
1,1.00,3100.00,325,4.93,4.87,4.94,182
1,0.75,1500.00,358,5,5,5,2
2,1.00,2350.00,344,4.38,4.42,4.73,26
1,0.96,459.00,72,4.89,4.9,4.93,114
1,0.94,1400.00,67,4.77,4.81,4.91,104
1,0.94,1200.00,72,4.72,4.81,4.88,90
1,1.00,1996.00,231,4.83,4.92,4.94,261
1,0.67,1336.00,303,4.86,4.81,4.99,99
2,1.00,401.00,325,4.67,4.55,4.86,103
2,0.36,3395.00,362,4.64,4.66,4.94,0
2,0.88,399.00,0,4.64,4.66,4.94,50
1,1.00,850.00,354,4.77,4.84,4.95,40
2,1.00,207.00,328,4.78,4.69,4.86,60
1,1.00,1598.00,365,4.92,4.95,4.99,0
1,1.00,990.00,268,4.92,4.95,4.99,78
1,0.55,1180.00,0,4.76,4.84,4.92,105
1,0.55,950.00,39,4.71,4.78,4.95,42
2,0.00,659.00,364,5,5,5,7
1,1.00,1800.00,335,4.67,4.9,4.67,39
2,0.75,700.00,350,4.69,4.65,4.8,164
2,0.80,326.00,365,4.89,4.87,4.93,0
1,0.80,8130.00,189,4.89,4.87,4.93,61
2,0.44,557.00,336,5,4.67,4.67,3
1,0.95,1338.00,349,4.73,4.93,4.7,31
1,0.95,1200.00,315,4.74,4.94,5,31
1,0.98,1264.00,65,4.89,4.98,5,257
1,1.00,817.00,85,4.72,4.78,4.89,36
1,1.00,816.00,0,4.97,5,4.88,75
1,1.00,1140.00,354,4.88,4.91,4.98,182
2,0.96,389.00,363,4.97,4.89,4.97,37
2,0.00,300.00,233,4.9,4.9,4.97,30
2,0.94,310.00,325,4.81,4.94,4.88,18
2,0.92,550.00,326,4.68,4.83,4.8,25
2,0.90,300.00,293,4.72,4.57,4.96,48
2,0.00,250.00,264,4.96,4.89,4.92,27
1,0.38,6989.00,364,4.65,4.34,4.79,0
2,0.38,400.00,46,4.65,4.34,4.79,112
2,0.78,700.00,94,4.91,4.94,4.97,65
1,1.00,994.00,322,4.88,4.85,4.92,27
1,1.00,980.00,328,4.93,4.96,4.96,28
1,0.95,2754.00,348,4.5,4.3,4.6,10
1,1.00,1500.00,322,4.33,4.75,4.42,13
1,1.00,804.00,337,4.71,4.77,4.71,63
1,1.00,990.00,361,4.48,4.41,4.83,29
1,1.00,1189.00,262,4.97,4.96,5,30
1,0.95,1545.00,348,4.61,4.55,4.79,57
1,0.00,1450.00,0,4.96,4.88,5,26
1,0.95,1530.00,154,4.93,4.88,4.92,80
2,1.00,360.00,312,4.87,4.74,4.93,295
2,0.25,320.00,363,4.93,5,4.93,15
1,0.93,1000.00,239,4.79,4.77,4.97,274
2,1.00,252.00,88,4.69,4.69,4.92,26
2,1.00,450.00,0,5,4.92,5,12
2,1.00,540.00,264,4.77,5,4.69,13
1,1.00,1440.00,349,4.76,4.76,5,17
1,0.64,2340.00,365,4.8,4.8,5,0
1,0.64,2000.00,336,4.8,4.8,5,5
1,0.99,3537.00,292,4.94,4.94,4.95,84
4,0.91,245.00,361,4.58,4.47,4.73,64
1,0.63,1398.00,84,5,4.8,4.9,11
1,1.00,869.00,349,4.78,4.9,4.8,41
1,1.00,983.00,225,4.94,4.95,4.99,168
1,0.99,2131.00,344,4.89,4.96,4.94,120
2,1.00,320.00,180,4.48,4.56,4.9,105
1,1.00,1260.00,290,4.8,4.85,4.9,243
1,0.97,1353.00,69,4.95,4.98,4.97,58
2,0.96,555.00,325,4.93,5,4.86,14
2,1.00,650.00,360,4.69,4.77,4.69,0
2,1.00,287.00,69,4.69,4.77,4.69,13
1,1.00,837.00,271,4.91,4.88,4.94,127
1,1.00,2570.00,136,4.88,4.93,4.94,293
2,1.00,300.00,365,4.92,4.96,5,25
1,0.98,1600.00,174,4.9,4.87,4.98,186
2,0.00,1700.00,187,4.82,5,5,22
1,0.99,3252.00,300,4.94,4.98,4.9,249
1,0.96,937.00,245,4.86,4.8,4.92,185
2,0.86,9999.00,365,4.86,4.29,4.86,0
2,0.86,250.00,364,4.86,4.29,4.86,7
2,0.00,339.00,291,5,5,5,1
2,0.63,719.00,73,4.86,4.72,4.94,69
1,0.93,1298.00,351,4.86,4.86,4.82,22
2,0.63,659.00,72,4.86,4.8,4.9,174
1,1.00,3000.00,179,5,5,5,13
1,1.00,3429.00,318,4.5,4.5,4.47,19
1,0.00,998.00,0,4.84,4.82,4.92,49
1,0.00,950.00,365,4.94,4.94,5,19
2,1.00,700.00,362,4.65,4.57,4.78,23
1,1.00,1252.00,227,4.69,4.77,4.81,314
1,0.56,1697.00,353,4.67,4,5,3
1,1.00,1312.00,355,4.66,4.65,4.85,66
1,1.00,810.00,356,4.48,4.68,4.79,62
1,0.82,979.00,257,4.84,4.95,4.97,61
1,0.96,7818.00,300,4.85,4.94,4.86,156
1,0.84,1098.00,0,4.85,4.94,4.94,0
1,0.84,1228.00,130,4.85,4.94,4.94,336
1,0.84,1997.00,208,4.8,5,4.6,5
2,0.00,600.00,110,4.91,4.86,4.98,44
1,1.00,608.00,77,4.62,4.67,4.8,213
2,0.50,599.00,365,5,5,5,2
1,0.50,2800.00,360,4.67,4.83,5,8
1,0.95,1200.00,327,4.91,4.95,5,22
1,0.96,1763.00,25,4.97,5,4.99,72
1,0.50,1298.00,0,4.83,4.9,4.87,31
1,1.00,1200.00,187,5,5,5,13
1,0.73,2576.00,320,4.95,5,4.85,20
1,0.00,1777.00,298,4.71,4.71,4.86,7
1,0.72,839.00,269,4.67,4.67,4.86,76
2,0.79,2900.00,354,4.96,5,4.78,27
2,0.00,8200.00,365,4,4.75,4,0
2,0.00,480.00,89,4,4.75,4,0
2,0.00,659.00,89,4,4.75,4,0
2,0.36,1897.00,365,4,4.75,4,4
2,1.00,480.00,174,4.88,4.99,4.94,169
2,1.00,250.00,147,4.4,4.5,4.9,0
1,1.00,1700.00,365,4.4,4.5,4.9,0
1,1.00,2396.00,359,4.4,4.5,4.9,10
1,0.88,1598.00,25,5,5,5,5
1,0.98,850.00,170,4.77,4.64,4.9,39
2,0.00,450.00,363,5,4.83,5,0
1,0.99,1098.00,265,5,4.83,5,6
2,0.81,480.00,364,4.17,4.67,4.5,8
1,0.86,1198.00,349,4.79,4.83,4.92,24
1,1.00,1378.00,365,4.59,4.41,4.82,22
1,0.96,900.00,49,4.89,4.93,5,84
2,0.97,350.00,89,4.98,4.96,5,0
2,0.97,693.00,1,4.98,4.96,5,53
1,0.98,1693.00,161,4.91,5,4.91,11
1,1.00,2858.00,233,4.71,4.82,4.71,17
1,1.00,2173.00,145,4.91,5,5,22
1,0.98,1358.00,332,4.87,4.94,5,318
1,1.00,1238.00,120,4.84,4.92,4.88,134
2,0.96,633.00,317,4.95,4.95,4.97,222
1,0.95,1620.00,345,4.31,4.54,4.38,15
1,0.88,2596.00,313,5,4.96,5,46
2,0.96,440.00,119,4.95,5,4.86,24
1,0.99,2250.00,179,4.84,4.89,4.98,63
1,0.67,2995.00,0,5,4,4,3
1,0.67,1200.00,71,4.88,4.88,4.97,112
2,1.00,950.00,119,4.9,4.89,4.99,83
2,0.00,578.00,364,4.81,4.85,4.85,0
1,0.94,9985.00,89,4.81,4.85,4.85,104
2,1.00,614.00,364,4.84,4.69,4.93,201
1,1.00,810.00,326,4.58,4.64,4.78,55
1,1.00,726.00,304,4.82,4.84,4.81,183
4,0.88,200.00,350,5,5,5,1
1,0.94,900.00,37,5,4.83,5,6
2,0.33,495.00,365,4.79,4.93,4.86,0
2,0.33,280.00,355,4.79,4.93,4.86,0
1,0.00,1415.00,340,4.79,4.93,4.86,14
1,0.96,1655.00,320,4.77,4.51,4.91,94
1,1.00,1230.00,53,4.84,4.86,4.97,215
1,0.95,1150.00,355,4.56,4.76,4.73,34
1,1.00,6000.00,365,4.95,4.9,5,42
1,0.98,725.00,329,4.92,4.92,4.96,307
2,0.94,699.00,365,5,4.33,5,0
2,0.94,1000.00,364,5,4.33,5,3
1,0.94,491.00,234,4.68,4.94,4.93,69
1,0.98,1164.00,118,4.84,4.93,5,0
1,0.96,2097.00,34,4.84,4.93,5,81
1,1.00,827.00,38,4.98,4.98,5,55
1,0.92,2000.00,77,4.9,4.9,5,21
2,0.79,2672.00,315,4.91,4.95,4.92,93
1,0.98,850.00,356,4.64,4.76,4.75,80
2,1.00,220.00,340,4.84,4.78,4.92,136
1,0.95,1057.00,365,4.67,4.95,4.81,21
2,1.00,299.00,356,4.6,4.7,4.6,11
2,0.00,585.00,233,4.96,5,5,52
1,0.95,2000.00,358,4.84,4.83,4.61,25
2,0.95,350.00,356,4.25,4.96,3.78,0
1,0.95,1386.00,121,4.25,4.96,3.78,24
2,1.00,532.00,237,4.81,4.74,4.91,127
1,0.85,1677.00,84,5,4.89,4.89,25
2,1.00,440.00,363,4.8,4.9,4.91,0
2,1.00,210.00,89,4.8,4.9,4.91,0
1,1.00,1100.00,344,4.8,4.9,4.91,260
2,0.00,1500.00,365,0,4.09,4.7,1
1,1.00,4992.00,359,4.43,4.09,4.7,25
2,0.00,315.00,356,4.95,4.96,4.95,93
3,0.95,1023.00,360,4.83,4.92,4.8,36
2,1.00,600.00,140,4.93,4.98,4.94,83
2,0.50,449.00,265,4.42,4.28,4.76,62
2,1.00,400.00,347,1,1,5,1
2,1.00,497.00,113,4.89,4.98,4.94,198
1,0.98,961.00,55,4.9,4.92,4.97,243
2,1.00,736.00,358,4.71,4.61,4.95,0
2,1.00,1500.00,0,4.71,4.61,4.95,76
1,0.37,1150.00,191,4.73,4.6,4.9,31
2,1.00,390.00,285,5,5,5,3
2,1.00,500.00,0,4.66,4.63,4.94,89
2,0.73,555.00,348,5,4.94,5,16
1,0.67,460.00,47,4.83,4.5,5,0
2,0.67,750.00,88,4.83,4.5,5,6
2,0.73,415.00,352,4.86,4.96,4.85,28
2,0.81,240.00,357,4.5,4.83,4.5,6
2,0.81,500.00,357,4.13,3.75,3.88,8
2,0.93,550.00,179,5,5,5,85
2,0.81,400.00,335,5,5,5,11
2,1.00,270.00,80,4.83,4.83,5,12
2,1.00,500.00,363,5,5,5,2
2,0.17,300.00,364,4.67,4,5,3
1,0.96,765.00,333,4.85,4.84,4.79,156
1,0.98,1248.00,348,4.6,4.37,4.78,193
1,1.00,903.00,135,4.71,4.66,4.81,205
1,1.00,1498.00,234,4.76,4.67,4.93,98
2,1.00,450.00,180,4.95,4.97,4.98,0
1,1.00,1001.00,222,4.95,4.97,4.98,336
1,0.98,1457.00,83,4.61,4.79,4.8,0
1,0.98,986.00,360,4.61,4.79,4.8,392
1,1.00,3566.00,290,4.87,4.93,4.86,265
1,0.88,5991.00,89,0,4.83,4.96,1
1,0.88,1398.00,247,4.88,4.83,4.96,26
2,0.00,300.00,264,4.78,4.94,4.67,18
1,0.83,1398.00,0,4.96,4.93,4.94,70
1,0.00,2396.00,331,5,5,5,22
2,0.00,300.00,264,4.9,4.94,4.96,84
1,0.73,749.00,38,5,5,5,33
1,0.99,1528.00,319,4.84,4.84,4.9,299
1,0.89,303.00,109,4.87,4.83,4.98,53
1,0.56,599.00,141,4.47,4.67,4.75,60
1,1.00,949.00,118,4.7,4.73,4.8,267
1,0.98,1298.00,92,4.97,4.96,5,75
1,0.81,768.00,321,4.5,4.24,4.9,42
2,0.89,300.00,55,4.84,4.65,4.93,199
2,0.85,313.00,120,4.67,5,4.56,9
1,0.95,979.00,365,4.77,4.9,5,0
1,0.95,1200.00,277,4.77,4.9,5,31
1,0.95,1200.00,326,4.82,4.95,5,22
1,0.67,1400.00,171,5,4.67,4.83,7
1,0.71,519.00,261,4.93,4.95,4.95,41
1,1.00,599.00,322,4.63,4.67,4.86,245
1,1.00,998.00,0,4.78,4.82,4.92,52
1,1.00,1512.00,77,4.91,4.98,5,112
2,1.00,650.00,358,5,5,5,11
1,0.95,1695.00,359,4.69,4.83,4.78,80
2,1.00,940.00,354,4.75,4.7,5,20
1,0.93,1150.00,26,4.98,4.99,4.95,208
1,0.99,4992.00,152,4.87,4.85,4.89,120
1,0.80,700.00,365,4.89,4.89,5,9
2,1.00,250.00,357,4.84,5,4.96,25
1,1.00,1694.00,240,4.95,4.89,4.97,208
1,1.00,611.00,42,4.93,4.92,4.99,135
1,0.97,1726.00,3,4.97,4.95,4.96,242
1,0.86,1300.00,83,4.89,4.81,4.97,168
1,0.97,1857.00,312,4.98,4.95,4.97,134
2,0.85,1043.00,172,4.95,4.98,5,96
1,0.85,998.00,249,4.82,4.86,4.89,44
2,0.00,480.00,361,4.93,4.72,5,29
1,0.79,1800.00,152,4.83,4.85,4.81,132
1,0.79,1500.00,353,4.93,5,4.93,15
1,0.52,1797.00,265,5,5,5,13
1,0.98,1150.00,360,4.63,4.81,4.79,249
2,0.36,944.00,0,4.76,4.97,4.86,29
2,0.36,400.00,365,4.61,4.72,4.76,0
2,0.36,325.00,352,4.61,4.72,4.76,191
1,0.99,407.00,206,4.45,4.45,4.7,122
1,1.00,1050.00,271,4.93,4.92,4.98,123
2,1.00,496.00,49,4.88,4.71,4.94,69
1,1.00,340.00,87,4.91,4.85,4.94,149
2,1.00,4500.00,365,0,4.5,4.88,0
2,1.00,559.00,365,0,4.5,4.88,0
2,1.00,4293.00,365,0,4.5,4.88,2
2,1.00,550.00,354,4,4.5,4.88,8
1,0.99,1198.00,325,4.9,4.93,4.93,210
1,0.73,1834.00,324,4.7,4.78,4.86,52
1,1.00,1318.00,154,4.9,4.9,4.93,108
2,0.29,930.00,354,4.79,4.89,4.74,0
2,0.29,750.00,237,4.79,4.89,4.74,39
1,0.67,650.00,89,5,5,5,3
2,0.99,867.00,335,4.89,4.95,4.95,127
2,0.67,550.00,90,4.95,4.95,5,20
1,1.00,733.00,328,4.9,4.95,4.94,79
1,0.94,1529.00,73,4.69,4.96,4.76,51
2,0.98,800.00,365,4.65,4.68,4.86,0
1,0.98,1130.00,140,4.65,4.68,4.86,111
1,1.00,920.00,339,4.78,4.84,4.94,133
1,1.00,400.00,346,4.51,4.62,4.79,482
1,0.30,1081.00,34,5,4.8,4.8,5
1,1.00,774.00,353,4.87,4.85,4.9,204
2,1.00,700.00,365,5,5,5,25
1,0.96,3800.00,83,4.84,4.87,4.8,113
2,0.96,340.00,235,4.93,4.92,4.97,61
1,0.94,999.00,348,4.62,4.74,4.8,479
1,0.99,5001.00,353,4.85,4.98,4.91,93
2,1.00,213.00,8,4.82,4.75,4.9,67
1,1.00,799.00,365,4.67,5,5,5
2,0.80,1000.00,0,5,5,5,2
1,0.80,320.00,364,4.8,5,5,10
2,0.80,559.00,364,5,5,5,1
1,0.80,1350.00,320,4.89,5,4.97,38
1,1.00,1500.00,363,4.91,4.89,4.94,0
1,1.00,1120.00,317,4.91,4.89,4.94,463
2,1.00,501.00,263,4.76,4.64,4.96,173
2,1.00,467.00,266,4.8,4.66,4.92,118
2,0.00,260.00,356,4.9,4.8,4.8,10
1,1.00,1347.00,330,4.94,4.94,4.99,324
1,1.00,1189.00,136,4.89,5,5,35
2,0.10,230.00,264,4.67,4.55,4.75,21
1,0.10,800.00,365,4.85,4.83,4.97,98
2,0.10,220.00,264,4.96,4.83,4.91,23
2,1.00,745.00,0,4.68,4.84,4.79,0
1,0.96,940.00,56,4.68,4.84,4.79,20
2,0.52,360.00,150,4.84,4.42,4.95,38
1,1.00,1470.00,137,4.88,4.97,4.98,187
2,1.00,350.00,326,5,4.91,4.96,23
2,0.00,450.00,362,4,5,4,1
1,0.75,1150.00,365,3.5,3.5,5,3
1,1.00,686.00,322,4.9,4.94,4.97,399
1,0.98,1200.00,239,4.82,4.85,4.95,118
1,0.98,1150.00,355,4.65,4.79,4.84,281
1,1.00,1100.00,325,4.43,4.5,4.86,16
1,1.00,573.00,351,4.63,4.75,4.88,383
1,0.83,1000.00,280,4.91,4.96,4.93,90
1,1.00,900.00,150,4.86,4.81,4.94,161
2,0.50,699.00,0,5,5,5,3
1,1.00,659.00,347,4.64,4.58,4.96,175
2,0.94,220.00,112,5,5,4.99,78
1,0.90,1129.00,141,4.85,4.78,4.93,31
1,1.00,998.00,265,4.36,4.65,4.81,64
2,0.75,1000.00,178,3.67,3.33,4,0
2,0.75,760.00,365,3.67,3.33,4,0
2,0.75,312.00,355,3.67,3.33,4,3
2,1.00,320.00,264,4.44,4.6,4.84,26
1,1.00,1920.00,320,4.92,4.95,5,37
2,1.00,250.00,149,4.89,4.9,4.96,82
2,0.00,359.00,364,5,3,5,1
1,0.00,9985.00,364,5,4.71,4.79,15
2,0.00,480.00,234,5,5,5,19
1,0.94,983.00,21,5,4.87,4.96,23
1,0.99,19003.00,365,4.81,4.77,4.92,0
1,0.99,1358.00,349,4.81,4.77,4.92,67
2,0.75,306.00,364,1,1,1,1
1,0.00,800.00,357,4.59,4.55,4.83,104
2,1.00,500.00,364,4.93,4.96,4.96,27
1,0.82,1198.00,356,4.88,4.88,4.87,84
1,1.00,1126.00,72,4.98,4.98,5,178
1,0.33,600.00,350,4.77,4.65,4.89,35
1,0.99,470.00,155,4.71,4.7,4.92,143
1,1.00,932.00,146,4.64,4.72,4.78,236
2,0.67,600.00,364,4.54,4.31,4.77,13
2,1.00,720.00,365,4.95,4.95,4.95,0
1,1.00,1250.00,264,4.95,4.95,4.95,20
2,1.00,382.00,82,4.49,4.21,4.73,85
2,0.00,739.00,88,5,5,5,1
2,0.00,200.00,206,4.93,4.91,4.93,55
1,1.00,1318.00,305,4.86,4.9,4.92,215
1,1.00,407.00,82,4.33,3.5,4.67,6
1,0.00,799.00,0,4.55,4.15,4.95,20
2,1.00,3293.00,365,4.84,4.9,4.9,32
1,0.98,1258.00,320,4.89,4.92,4.93,239
1,1.00,1009.00,324,4.85,4.92,4.91,162
2,1.00,406.00,267,4.73,4.66,4.86,116
1,1.00,1084.00,352,4.54,4.72,4.86,176
1,1.00,1000.00,328,4.76,4.93,4.91,176
1,0.75,1400.00,322,4.33,4.5,4.33,6
1,0.99,1578.00,121,4.94,5,4.97,36
2,1.00,200.00,280,4.74,4.58,4.86,65
1,0.99,1578.00,365,4.96,4.92,4.88,24
1,1.00,893.00,87,4.85,4.92,4.87,333
1,0.98,520.00,280,4.78,4.83,5,18
2,0.00,599.00,363,5,5,5,1
1,0.00,1205.00,365,4.98,4.95,4.98,0
1,0.97,1105.00,93,4.98,4.95,4.98,55
2,0.73,432.00,313,5,4.88,5,43
1,0.00,800.00,363,4,4,5,2
1,1.00,1629.00,217,4.94,4.98,5,348
1,1.00,1198.00,0,4.72,4.68,4.94,191
1,0.83,839.00,38,4.97,4.97,4.98,58
2,0.82,1000.00,363,5,5,5,7
2,0.82,590.00,4,4.95,4.98,5,42
1,0.93,1434.00,131,4.84,4.88,4.92,75
1,0.95,1450.00,176,5,5,5,28
2,1.00,300.00,64,4.89,4.89,4.82,62
2,0.99,499.00,310,4.77,4.85,4.89,129
2,1.00,460.00,342,4.96,4.99,4.97,244
1,1.00,900.00,356,5,5,5,3
1,0.80,900.00,48,5,5,5,1
2,0.50,450.00,0,4.82,4.73,4.91,11
1,1.00,1892.00,327,4.89,4.91,4.99,85
2,0.00,600.00,364,4,5,5,1
1,0.91,2198.00,326,4.67,4.66,4.88,92
1,1.00,919.00,299,4.81,4.88,4.92,354
1,1.00,990.00,356,0,4.97,4.97,1
1,1.00,900.00,2,4.92,4.97,4.97,40
1,1.00,900.00,365,4.75,5,5,8
1,1.00,900.00,365,4.7,5,4.9,20
2,1.00,290.00,264,4.75,4.4,4.9,40
1,1.00,900.00,365,4.67,4.92,4.92,12
1,0.98,737.00,335,4.75,4.83,4.91,100
1,1.00,900.00,365,4.92,5,5,24
2,1.00,1298.00,365,4.97,4.97,4.94,0
2,1.00,594.00,233,4.97,4.97,4.94,31
2,0.57,499.00,317,5,5,5,5
2,1.00,632.00,357,4.86,4.82,4.92,170
1,0.00,1797.00,265,4.93,4.91,4.95,56
2,1.00,756.00,331,4.9,4.89,4.92,360
2,1.00,200.00,364,4.88,4.85,4.88,0
2,1.00,728.00,338,4.88,4.85,4.88,165
2,0.80,19970.00,365,4.84,4.95,4.89,0
2,0.80,500.00,264,4.84,4.95,4.89,19
2,1.00,600.00,326,4.93,4.86,4.94,126
1,0.94,2600.00,160,4.86,4.8,4.95,118
1,1.00,657.00,323,5,5,5,5
1,0.77,1797.00,265,5,4.86,5,7
1,0.99,979.00,227,4.9,4.91,4.97,119
2,0.73,250.00,365,4.87,4.8,4.8,0
1,0.85,1498.00,35,4.87,4.8,4.8,15
2,1.00,424.00,239,4.79,4.67,4.91,148
1,0.99,2213.00,331,4.83,4.89,4.95,66
1,0.99,1003.00,353,4.65,4.71,4.84,205
2,0.99,700.00,362,4.79,4.8,4.85,0
1,0.99,2213.00,359,4.79,4.8,4.85,84
1,0.93,1000.00,234,4.75,4.8,4.95,232
2,0.75,298.00,173,4.63,4.75,4.81,0
1,0.75,1198.00,352,4.63,4.75,4.81,16
2,0.00,1500.00,362,5,5,5,0
1,0.00,1400.00,79,5,5,5,11
1,0.00,780.00,363,5,5,5,2
3,0.36,1797.00,365,4.73,4.5,4.94,0
2,1.00,545.00,335,4.73,4.5,4.94,177
1,1.00,2157.00,32,4.94,4.88,4.98,134
1,0.96,1830.00,39,5,5,5,11
1,0.96,1064.00,198,4.8,4.85,4.94,186
3,0.36,1797.00,355,5,5,5,2
2,0.29,339.00,0,4.9,4.88,4.97,316
2,0.29,700.00,363,4.85,4.82,5,0
1,0.29,1298.00,326,4.85,4.82,5,68
2,0.36,4992.00,365,4.8,4.69,4.96,0
2,0.36,3345.00,361,4.8,4.69,4.96,0
1,0.93,500.00,342,4.8,4.69,4.96,46
2,0.36,5492.00,362,4.95,4.91,5,0
1,0.96,740.00,27,4.95,4.91,5,23
2,0.96,350.00,0,4.92,4.99,4.97,76
2,0.73,320.00,356,4.58,4.75,4.67,73
1,0.96,629.00,269,4.85,4.94,4.97,33
2,1.00,286.00,358,4.9,4.91,4.91,70
1,0.70,705.00,309,4.71,4.61,4.67,38
2,1.00,650.00,0,4.93,5,5,40
1,1.00,1892.00,215,4.91,4.92,4.89,101
1,0.80,1950.00,106,4.92,4.59,4.97,61
1,1.00,600.00,334,4.92,4.85,4.92,272
1,1.00,590.00,81,4.8,4.98,4.9,42
1,1.00,2097.00,317,4.98,4.98,5,91
1,0.99,3570.00,311,4.88,4.95,5,181
1,0.69,1000.00,365,4.65,4.69,4.84,51
